order_ref,start_time,stop_time,is_failure,order_api_stop_time
CC-4370-ugfinhhcjb,1496019483557,1496019523153,false,1496019483794
CC-4369-fobehcpsgr,1496019483337,1496019509871,false,1496019483552
CC-4371-ppjkbeissc,1496019483798,1496019522729,false,1496019483927
CC-4309-oeaqqvgudo,1496019483798,1496019512673,false,1496019483999
CC-4323-tcnkaxsank,1496019484465,1496019501993,false,1496019484619
CC-4373-dgvicsaezm,1496019484003,1496019501015,false,1496019484138
CC-4375-sezbbsronh,1496019484624,1496019500314,false,1496019484842
CC-4377-kuadcpazbr,1496019484846,1496019498425,false,1496019485047
CC-4300-xduzpjbprz,1496019484465,1496019507240,false,1496019484726
CC-4376-hblsomhjmo,1496019484731,1496019501653,false,1496019484924
CC-4380-rmbyhgmhyp,1496019485262,1496019502416,false,1496019485468
CC-4379-tbadfwicfr,1496019485052,1496019497588,false,1496019485257
CC-4382-fpazuhwcmo,1496019485582,1496019506431,false,1496019485735
CC-4343-fapidtuhhe,1496019485401,1496019494758,false,1496019485578
CC-4384-schtlvnocw,1496019485908,1496019505426,false,1496019486045
CC-4383-nyivsgkbyl,1496019485739,1496019512983,false,1496019485904
CC-4386-eawaundgzb,1496019486211,1496019522646,false,1496019486356
CC-4387-inqllcjkss,1496019486360,1496019528963,false,1496019486518
CC-4385-ruajuiasal,1496019486050,1496019505074,false,1496019486200
CC-4388-nvnnvrookb,1496019486522,1496019527470,false,1496019486732
CC-4389-hnndwuybtb,1496019486736,1496019531975,false,1496019486963
CC-4365-rmskukibep,1496019486908,1496019502547,false,1496019487094
CC-4391-qpzbuhfkmm,1496019487098,1496019518818,false,1496019487238
CC-4390-ydfnorxkuh,1496019486968,1496019526151,false,1496019487160
CC-4381-omsqksnblv,1496019487688,1496019504794,false,1496019487836
CC-4392-nkjrqzvoqd,1496019487166,1496019509037,false,1496019487303
CC-4359-ejsobblkjb,1496019487688,1496019516099,false,1496019487971
CC-4346-zcunewjpnm,1496019487688,1496019511438,false,1496019487975
CC-4396-wrkdkyechm,1496019487976,1496019513595,false,1496019488192
CC-4395-jyyowbwrfj,1496019487841,1496019506343,false,1496019488060
CC-4398-zmlyfupndr,1496019488065,1496019521799,false,1496019488268
CC-4399-fshfyzqmus,1496019488195,1496019528427,false,1496019488395
CC-4401-vrxyqvqkdk,1496019488400,1496019510932,false,1496019488528
CC-4402-gtnyyhvnjf,1496019488534,1496019528379,false,1496019488671
CC-4404-vdskxteooi,1496019488929,1496019519504,false,1496019489124
CC-4403-kzjmqrtklq,1496019488676,1496019522020,false,1496019488924
CC-4393-krcvqvqloz,1496019489330,1496019510419,false,1496019489489
CC-4405-tvfhwlodlv,1496019489129,1496019528636,false,1496019489325
CC-4406-aclrtrmxbj,1496019489330,1496019524469,false,1496019489497
CC-4410-rcedufnwry,1496019489861,1496019514050,false,1496019490095
CC-4397-pnjngeckwh,1496019490034,1496019521504,false,1496019490350
CC-4409-cwdiaiywzv,1496019489664,1496019513817,false,1496019489857
CC-4407-xaddntqyqa,1496019489493,1496019521496,false,1496019489659
CC-4354-cxqdbyvrqg,1496019490251,1496019518903,false,1496019490446
CC-4414-xreyznquxh,1496019490515,1496019515550,false,1496019490729
CC-4416-radoknqnqv,1496019490871,1496019508829,false,1496019491034
CC-4415-rdjyctrpji,1496019490734,1496019512473,false,1496019490867
CC-4412-sltcrqjdaz,1496019490354,1496019504961,false,1496019490510
CC-4418-uqwgdqamzk,1496019491324,1496019529004,false,1496019491597
CC-4417-gnzvgtzdnd,1496019491039,1496019526682,false,1496019491320
CC-4394-csvrgklrsz,1496019491324,1496019526841,false,1496019491537
CC-4422-yzyrwhksfo,1496019491873,1496019532638,false,1496019492053
CC-4419-wmagpkdlkn,1496019491541,1496019519594,false,1496019491743
CC-4421-oxfriadbhx,1496019491747,1496019523112,false,1496019491869
CC-4424-mmnjvwyhkd,1496019492191,1496019521644,false,1496019492359
CC-4423-wvoqvomafb,1496019492057,1496019508028,false,1496019492187
CC-4425-skwooorzsx,1496019492363,1496019513968,false,1496019492579
CC-4426-nyhdmcsfyk,1496019492583,1496019525087,false,1496019492762
CC-4429-sjwixgfhcw,1496019493079,1496019522222,false,1496019493261
CC-4428-fiukxdrlek,1496019492909,1496019513553,false,1496019493075
CC-4430-sgrtxsnygu,1496019493266,1496019530298,false,1496019493598
CC-4378-nbaiejqagv,1496019492726,1496019520938,false,1496019492904
CC-4435-qkmewcxglh,1496019493985,1496019525533,false,1496019494123
CC-4420-wepgtentrp,1496019493593,1496019532134,false,1496019493809
CC-4374-djnziqbfrm,1496019493810,1496019532969,false,1496019493980
CC-4408-gfsacqesac,1496019493593,1496019531546,false,1496019493805
CC-4436-wkxujattqn,1496019494127,1496019531293,false,1496019494275
CC-4432-yroufkvssf,1496019493809,1496019527188,false,1496019493925
CC-4437-yexcskwfek,1496019494279,1496019512223,false,1496019494463
CC-4438-fhtancvrsm,1496019494468,1496019523746,false,1496019494654
CC-4439-muieqrodzr,1496019494659,1496019540637,false,1496019494884
CC-4440-jsztezvgea,1496019494889,1496019518950,false,1496019495141
CC-4431-lbathtesgo,1496019495483,1496019520983,false,1496019495652
CC-4442-sexegusgkn,1496019495184,1496019523441,false,1496019495308
CC-4445-ersibnfmeo,1496019495657,1496019534888,false,1496019495807
CC-4296-qfagrikipz,1496019494659,1496019526568,false,1496019495179
CC-4441-tcfnbkhfdx,1496019495146,1496019508515,false,1496019495305
CC-4244-aadvcrnyew,1496019495483,1496019518887,false,1496019495671
CC-4447-zyxvrvnotg,1496019495812,1496019504143,false,1496019496018
CC-4448-vauuihvovq,1496019496023,1496019529710,false,1496019496337
CC-4328-ovxjmizirz,1496019496332,1496019515627,false,1496019496536
CC-4400-pojpuxmkkg,1496019496332,1496019518245,false,1496019496604
CC-4452-njxaytjryo,1496019496757,1496019520146,false,1496019496891
CC-4450-jugfhmrkmm,1496019496541,1496019518314,false,1496019496752
CC-4444-loqdngdlrf,1496019497513,1496019529485,false,1496019497726
CC-4443-rvmwzyluga,1496019497513,1496019525920,false,1496019497754
CC-4363-hytcqztstr,1496019497514,1496019531329,false,1496019497789
CC-4458-rzfobtklmg,1496019497794,1496019529251,false,1496019497972
CC-4456-ffmocxppop,1496019497731,1496019527948,false,1496019497931
CC-4453-jirugcdwli,1496019496895,1496019516069,false,1496019497007
CC-4454-cxeudtlqhx,1496019497012,1496019541152,false,1496019497135
CC-4460-mlrfgbvust,1496019497976,1496019527190,false,1496019498223
CC-4413-hxfaiqoekd,1496019498218,1496019522647,false,1496019498434
CC-4449-mkpzczxpaj,1496019498218,1496019511541,false,1496019498457
CC-4462-lovpwbmhdd,1496019498438,1496019531897,false,1496019498551
CC-4465-qaqkjgoaqe,1496019498728,1496019526840,false,1496019498915
CC-4464-szjixpjhmx,1496019498556,1496019523792,false,1496019498724
CC-4466-qoopmqkxqv,1496019498923,1496019533913,false,1496019499101
CC-4446-lwbjngoxjo,1496019499470,1496019539410,false,1496019499685
CC-4467-nxbtmgyvvf,1496019499105,1496019534402,false,1496019499291
CC-4468-kmmkcnmojg,1496019499296,1496019516816,false,1496019499465
CC-4469-kedloulcqr,1496019499470,1496019539270,false,1496019499685
CC-4472-wnyaunkpsb,1496019499901,1496019525058,false,1496019500019
CC-4470-lfbnrqipby,1496019499691,1496019540693,false,1496019499897
CC-4473-thplfrlvuo,1496019500024,1496019534995,false,1496019500174
CC-4474-kmyspxwkfo,1496019500178,1496019527853,false,1496019500321
CC-4475-aiubugkxct,1496019500326,1496019512837,false,1496019500474
CC-4478-wxjzduidch,1496019500863,1496019523316,false,1496019501051
CC-4476-yojkzpwlpm,1496019500479,1496019540707,false,1496019500649
CC-4477-vrpchzkiok,1496019500654,1496019527926,false,1496019500858
CC-4481-zloahnzqsi,1496019501434,1496019534489,false,1496019501554
CC-4457-kitcssfevx,1496019501511,1496019534489,false,1496019501703
CC-4479-vwrxpfydwm,1496019501055,1496019539629,false,1496019501222
CC-4484-lyqpaiwjvv,1496019501835,1496019527627,false,1496019501970
CC-4480-rezodkknmy,1496019501226,1496019511323,false,1496019501429
CC-4485-esvbubiqwa,1496019501975,1496019530815,false,1496019502131
CC-4483-zfnemhbmvj,1496019501707,1496019532647,false,1496019501830
CC-4297-zdyodtrfmd,1496019503059,1496019539108,false,1496019503237
CC-4461-wjleyonhfl,1496019502323,1496019534239,false,1496019502532
CC-4486-pxnnlbqqfh,1496019502141,1496019534783,false,1496019502318
CC-4493-fzuqetxpda,1496019503362,1496019541660,false,1496019503508
CC-4495-efqxvlfvfd,1496019503686,1496019538408,false,1496019503878
CC-4494-upzmcgshwz,1496019503514,1496019535203,false,1496019503682
CC-4487-fglvyvlycn,1496019502323,1496019530465,false,1496019502601
CC-4488-swrtjbhjeq,1496019502536,1496019529439,false,1496019502743
CC-4492-hisazlnvkf,1496019503241,1496019537884,false,1496019503358
CC-4490-irdjdamolk,1496019502748,1496019547035,false,1496019503063
CC-4496-mdnqhcnrut,1496019503883,1496019538451,false,1496019504043
CC-4451-ybfmkququb,1496019504362,1496019539974,false,1496019504510
CC-4459-quoalldgho,1496019504028,1496019546837,false,1496019504244
CC-4491-tujczxmtvc,1496019504940,1496019543527,false,1496019505079
CC-4367-uwyjpfpwqr,1496019504940,1496019535876,false,1496019505160
CC-4500-dwvfzuxxma,1496019504515,1496019535777,false,1496019504944
CC-4372-kwhjkmjcdf,1496019504940,1496019526016,false,1496019505079
CC-4504-ffglatnsqe,1496019505164,1496019529849,false,1496019505356
CC-4498-lkeceobilv,1496019504249,1496019532511,false,1496019504441
CC-4503-hijwcetjnj,1496019505086,1496019540816,false,1496019505235
CC-4507-ysyqardxuq,1496019505555,1496019537315,false,1496019505713
CC-4508-urskktnmzc,1496019505718,1496019531903,false,1496019505934
CC-4506-uaiyfxbuor,1496019505366,1496019539696,false,1496019505550
CC-4512-icwzskujuh,1496019506314,1496019544666,false,1496019506428
CC-4510-ssgbqiqrmb,1496019506129,1496019543140,false,1496019506309
CC-4499-xtjkuyrgrj,1496019506314,1496019545585,false,1496019506539
CC-4514-txkiktnlqo,1496019506544,1496019544582,false,1496019506734
CC-4509-awtxloxwgp,1496019505938,1496019546490,false,1496019506124
CC-4497-apeoiupafi,1496019505938,1496019546208,false,1496019506123
CC-4516-icltidwzcb,1496019506895,1496019537318,false,1496019507073
CC-4515-utwjdjcpde,1496019506739,1496019536416,false,1496019506891
CC-4434-bahbblavmm,1496019507198,1496019540272,false,1496019507372
CC-4517-iqibvuoqbj,1496019507078,1496019537807,false,1496019507260
CC-4520-pgevjlgres,1496019507583,1496019540008,false,1496019507746
CC-4521-ocipitkjun,1496019507751,1496019549838,false,1496019507858
CC-4519-irhoogbesv,1496019507376,1496019525499,false,1496019507578
CC-4522-hcgiokispf,1496019507862,1496019547402,false,1496019507988
CC-4523-asgsdnnpaz,1496019507994,1496019544014,false,1496019508112
CC-4524-zkzchopbwt,1496019508117,1496019547619,false,1496019508245
CC-4526-pptjgadhup,1496019508371,1496019539600,false,1496019508521
CC-4525-zsbscchpux,1496019508248,1496019557089,false,1496019508366
CC-4528-vbirrtxykc,1496019508697,1496019524890,false,1496019508861
CC-4527-onjhrgefby,1496019508527,1496019536038,false,1496019508692
CC-4530-swlvcedvig,1496019509048,1496019538692,false,1496019509248
CC-4529-hepufyyogc,1496019508867,1496019526573,false,1496019509044
CC-4505-iwmbesebpi,1496019509227,1496019542347,false,1496019509503
CC-4532-gqsaqhquvg,1496019509507,1496019543552,false,1496019509656
CC-4533-usenqiiqwd,1496019509661,1496019531029,false,1496019509774
CC-4482-jzxacauaub,1496019509507,1496019548361,false,1496019509684
CC-4536-wpdftbyygw,1496019510230,1496019533603,false,1496019510378
CC-4427-nfrppiavdn,1496019510047,1496019547270,false,1496019510226
CC-4538-zxnuqlxfbr,1496019510524,1496019548168,false,1496019510695
CC-4537-wrjvskyfjx,1496019510383,1496019550404,false,1496019510519
CC-4501-fwizzfthxx,1496019510883,1496019551073,false,1496019511023
CC-4539-xmsxrwsduo,1496019510700,1496019547542,false,1496019510905
CC-4541-baiyriyjoy,1496019511029,1496019541795,false,1496019511158
CC-4542-resogiupgo,1496019511162,1496019524750,false,1496019511284
CC-4531-xtrqirqfvk,1496019511435,1496019552859,false,1496019511566
CC-4544-aojjlullci,1496019511571,1496019550635,false,1496019511709
CC-4546-nkyaradoam,1496019511881,1496019530863,false,1496019512067
CC-4545-wofiiuhthg,1496019511713,1496019544491,false,1496019511873
CC-4547-hxzktyhqkn,1496019512072,1496019539619,false,1496019512296
CC-4548-wieukclmro,1496019512301,1496019548690,false,1496019512459
CC-4513-cqqqxrhvra,1496019512627,1496019547082,false,1496019512770
CC-4549-zlscmmmjad,1496019512464,1496019557204,false,1496019512622
CC-4550-kldfhzyjse,1496019512627,1496019556201,false,1496019512860
CC-4552-ztkdinruxv,1496019512865,1496019542496,false,1496019512974
CC-4554-lbkvozutlr,1496019513117,1496019537845,false,1496019513267
CC-4553-rgqiabtwva,1496019512978,1496019560712,false,1496019513111
CC-4556-zqtgeunocg,1496019513425,1496019549307,false,1496019513575
CC-4555-nkalhhunkb,1496019513272,1496019547572,false,1496019513420
CC-4557-alnvieuhcd,1496019513580,1496019537796,false,1496019513762
CC-4559-ugvraahcwn,1496019513906,1496019530147,false,1496019514123
CC-4560-zybfpfzwxc,1496019514128,1496019546354,false,1496019515244
CC-4511-petqgndjtu,1496019514476,1496019551760,false,1496019515588
CC-4455-epcmidgrrb,1496019514476,1496019553736,false,1496019515604
CC-4433-joxqsqlgbj,1496019515045,1496019546118,false,1496019515636
CC-4411-xgiufkgcfz,1496019513752,1496019553538,false,1496019513901
CC-4489-iwpsehetbx,1496019514476,1496019562090,false,1496019515676
CC-4518-duqyrykrgw,1496019515449,1496019553238,false,1496019515639
CC-4561-nnoqgrrdne,1496019515249,1496019551696,false,1496019515730
CC-4562-vxzkptzsdn,1496019515593,1496019564802,false,1496019515761
CC-4564-ainhhsqgmj,1496019515640,1496019562963,false,1496019515805
CC-4569-iplkcgbock,1496019515810,1496019541309,false,1496019516015
CC-4570-ocorvquxvk,1496019516020,1496019564675,false,1496019516197
CC-4572-zwuddyzbls,1496019516332,1496019545108,false,1496019516472
CC-4551-vntkunppam,1496019516187,1496019554266,false,1496019516327
CC-4566-jabnqvqpph,1496019517494,1496019537882,false,1496019517649
CC-4573-voebcnlblz,1496019516477,1496019552194,false,1496019516619
CC-4471-ozeulkhiab,1496019516994,1496019552344,false,1496019517132
CC-4563-bchzdlhivj,1496019516994,1496019556626,false,1496019517139
CC-4574-xgcmgzsefs,1496019516623,1496019565692,false,1496019516745
CC-4576-adxnsbfglw,1496019517136,1496019553165,false,1496019517490
CC-4578-lbybrdkbib,1496019517494,1496019565894,false,1496019517655
CC-4567-ypamyrzveb,1496019517494,1496019565031,false,1496019517691
CC-4579-emcctsbiue,1496019517653,1496019541737,false,1496019517830
CC-4582-cqamnngees,1496019517834,1496019562522,false,1496019518007
CC-4583-axfvujdoav,1496019518011,1496019555137,false,1496019518155
CC-4584-ekqvyfgzbg,1496019518160,1496019545582,false,1496019518290
CC-4502-yjfqucpips,1496019518506,1496019553453,false,1496019518682
CC-4589-vibuhmgodg,1496019518967,1496019552675,false,1496019519183
CC-4540-fitcgllbhb,1496019518506,1496019551262,false,1496019518774
CC-4587-jprjbaklxi,1496019518780,1496019545109,false,1496019518963
CC-4590-frwvwclcja,1496019519188,1496019548417,false,1496019519415
CC-4586-jyxkfaxjcz,1496019518687,1496019552427,false,1496019518835
CC-4591-tlmzoqirwy,1496019519419,1496019557692,false,1496019519529
CC-4577-kjefufqlqd,1496019519188,1496019547915,false,1496019519602
CC-4594-asbqvnjkgn,1496019519673,1496019534136,false,1496019519858
CC-4592-nwwetdxqzm,1496019519534,1496019549936,false,1496019519668
CC-4595-zqbcthnzzp,1496019519862,1496019557044,false,1496019520017
CC-4596-gcdlkozzks,1496019520022,1496019547910,false,1496019520205
CC-4597-euxftcwhsn,1496019520210,1496019564847,false,1496019520376
CC-4598-djibcxeyks,1496019520381,1496019557575,false,1496019520537
CC-4588-kcjtmcernp,1496019520981,1496019558235,false,1496019521315
CC-4600-hsgkobjglc,1496019520706,1496019541267,false,1496019520977
CC-4543-ifutjisowl,1496019520520,1496019553208,false,1496019520701
CC-4601-cdmrcmgnaw,1496019520981,1496019545643,false,1496019521119
CC-4603-xovnqjvjuf,1496019521320,1496019576850,false,1496019521465
CC-4558-yzstmfrnrv,1496019521320,1496019564265,false,1496019521565
CC-4602-glowaysqyo,1496019521124,1496019558336,false,1496019521373
CC-4605-qxabxkgauk,1496019521469,1496019546003,false,1496019521668
CC-4608-proizrslvb,1496019521884,1496019548701,false,1496019522196
CC-4607-zdhsxgoqiv,1496019521673,1496019572341,false,1496019521880
CC-4615-cvvwjateoe,1496019522945,1496019553663,false,1496019523133
CC-4610-sianbdgxcg,1496019522331,1496019547678,false,1496019522525
CC-4612-tvgywbbflf,1496019522530,1496019574738,false,1496019522655
CC-4571-ydbsrfxwti,1496019522191,1496019568381,false,1496019522327
CC-4614-xksgbkktdk,1496019522782,1496019563383,false,1496019522940
CC-4613-gfufvkhvea,1496019522660,1496019550060,false,1496019522778
CC-4616-kejnmyvfob,1496019523137,1496019556653,false,1496019523267
CC-4463-kdhvaxdbex,1496019522191,1496019542915,false,1496019522361
CC-4618-fzpiqqhtnv,1496019523431,1496019568571,false,1496019523639
CC-4617-mfefjndpjx,1496019523271,1496019544025,false,1496019523425
CC-4606-dcakxbvxli,1496019523644,1496019564906,false,1496019523925
CC-4619-yqprbtzazw,1496019523644,1496019567639,false,1496019523862
CC-4620-szlkehcafj,1496019523867,1496019554977,false,1496019524068
CC-4621-ocweeujsqe,1496019523930,1496019551504,false,1496019524075
CC-4622-rjjgcwxtup,1496019524072,1496019555947,false,1496019524214
CC-4624-gitndafuab,1496019524218,1496019556417,false,1496019524343
CC-4626-ccnenbrsfl,1496019524469,1496019550157,false,1496019524628
CC-4625-bewnequgpo,1496019524347,1496019556973,false,1496019524461
CC-4628-asszhsdtzq,1496019524787,1496019566775,false,1496019524964
CC-4627-smvmqekusn,1496019524632,1496019555113,false,1496019524782
CC-4629-afeubhjngy,1496019524969,1496019562539,false,1496019525164
CC-4580-ztkmapynch,1496019525169,1496019568520,false,1496019525395
CC-4630-jeaopixlhu,1496019525169,1496019558232,false,1496019525402
CC-4631-oubylmdtpu,1496019525400,1496019553820,false,1496019525557
CC-4634-dcemtueeqq,1496019525714,1496019574139,false,1496019525915
CC-4633-surogztcjj,1496019525561,1496019564126,false,1496019525709
CC-4609-ejtyvyuges,1496019526080,1496019557169,false,1496019526264
CC-4637-ucfpvikfdm,1496019526268,1496019554689,false,1496019526443
CC-4635-ybguwzybec,1496019525921,1496019563194,false,1496019526089
CC-4638-qqsnvvlmkc,1496019526448,1496019549296,false,1496019526598
CC-4639-xkhjvqnhbp,1496019526602,1496019559939,false,1496019526814
CC-4565-jbfecqruja,1496019526792,1496019568074,false,1496019526998
CC-4641-veexvatcqk,1496019527002,1496019564590,false,1496019527154
CC-4534-qeiwczbfwo,1496019526792,1496019561409,false,1496019527012
CC-4643-nmayxbfcyc,1496019527159,1496019571261,false,1496019527290
CC-4581-dzjfhojbey,1496019527567,1496019567743,false,1496019527695
CC-4645-roplronvkn,1496019527700,1496019568265,false,1496019527841
CC-4647-danutjbaag,1496019527846,1496019561532,false,1496019528010
CC-4632-dwogvfazeq,1496019527567,1496019573492,false,1496019527723
CC-4649-wsihicbxcv,1496019528180,1496019555677,false,1496019528377
CC-4648-jtszkgovpa,1496019528014,1496019555549,false,1496019528175
CC-4650-rmbtznwbzl,1496019528383,1496019556437,false,1496019528547
CC-4642-wwvgvnftku,1496019529175,1496019565182,false,1496019529351
CC-4651-ytuseyuduy,1496019528551,1496019569047,false,1496019528661
CC-4593-qyhmqxjhph,1496019529175,1496019566388,false,1496019529352
CC-4568-hupxhpngxn,1496019528645,1496019562976,false,1496019528826
CC-4654-ezxqzelvib,1496019529358,1496019575021,false,1496019529511
CC-4657-iileckqzve,1496019529703,1496019565340,false,1496019529837
CC-4656-nyeuajsofa,1496019529515,1496019571029,false,1496019529698
CC-4659-eppnkqidod,1496019530018,1496019562026,false,1496019530344
CC-4611-zpdvnlapce,1496019530339,1496019567506,false,1496019530662
CC-4658-zofyztawpi,1496019529841,1496019563032,false,1496019530013
CC-4652-egdvewttfo,1496019530649,1496019565635,false,1496019530865
CC-4575-opkdyrbvvg,1496019530339,1496019562451,false,1496019530687
CC-4640-dpwltfwycy,1496019530649,1496019561012,false,1496019530961
CC-4663-mympojmrlw,1496019530871,1496019572168,false,1496019530988
CC-4666-msemerolgn,1496019531110,1496019577348,false,1496019531328
CC-4664-svawimgebp,1496019530971,1496019557966,false,1496019531105
CC-4655-qiadtdvuqp,1496019531333,1496019573804,false,1496019531571
CC-4668-proslggajn,1496019531534,1496019567064,false,1496019531712
CC-4667-fdhdsqsyfr,1496019531333,1496019561514,false,1496019531529
CC-4670-oozvfcmazs,1496019531716,1496019569392,false,1496019531914
CC-4672-aepeckukzj,1496019532041,1496019573222,false,1496019532166
CC-4671-zcutasccjj,1496019531919,1496019557447,false,1496019532036
CC-4604-tojlfjqdch,1496019532343,1496019569306,false,1496019532544
CC-4673-fmbppurzkb,1496019532171,1496019587975,false,1496019532285
CC-4675-fazukfdcig,1496019532551,1496019563799,false,1496019532685
CC-4676-haxpndqdiw,1496019532690,1496019570984,false,1496019532844
CC-4677-qpcnnjwzvc,1496019532849,1496019559917,false,1496019533021
CC-4679-ppxwkzwicw,1496019533221,1496019565229,false,1496019533386
CC-4678-ntnzcfzyju,1496019533026,1496019570071,false,1496019533218
CC-4682-lnfuuiqegf,1496019533738,1496019567302,false,1496019533886
CC-4585-fxhqvttxui,1496019533331,1496019582960,false,1496019533600
CC-4681-satskyaove,1496019533606,1496019582499,false,1496019533733
CC-4685-briqjyymoj,1496019534226,1496019577925,false,1496019534391
CC-4686-axxcxjuhse,1496019534395,1496019571798,false,1496019534624
CC-4683-qnkeqcowtt,1496019533890,1496019557563,false,1496019534010
CC-4687-rkjwbrkjyi,1496019534629,1496019574829,false,1496019534812
CC-4680-zcloahvrsy,1496019535542,1496019563024,false,1496019535852
CC-4690-bmwpirctym,1496019535120,1496019576375,false,1496019535320
CC-4689-pvgphntygk,1496019534816,1496019572942,false,1496019535113
CC-4535-ztvcmvxijs,1496019535324,1496019577197,false,1496019535612
CC-4661-vfvwitsbua,1496019534494,1496019574511,false,1496019534660
CC-4691-tnjsnhblot,1496019535324,1496019560933,false,1496019535438
CC-4684-aebfawfhah,1496019534018,1496019557421,false,1496019534221
CC-4693-xtkeynbaiq,1496019535619,1496019576426,false,1496019535791
CC-4694-dxchocdwkq,1496019535795,1496019575748,false,1496019535929
CC-4698-mltcnhceoy,1496019536269,1496019585164,false,1496019536434
CC-4697-luaqgftota,1496019536112,1496019571814,false,1496019536265
CC-4699-entjslurxr,1496019536438,1496019568834,false,1496019536617
CC-4704-dwfeilggge,1496019537066,1496019576468,false,1496019537178
CC-4703-bfhtcumnrh,1496019536952,1496019576007,false,1496019537057
CC-4696-ismrfmssjy,1496019535933,1496019561087,false,1496019536108
CC-4700-bwgeayrfxo,1496019536621,1496019574313,false,1496019536840
CC-4705-rqenevmgsu,1496019537182,1496019586158,false,1496019537366
CC-4701-jlhkkkytxp,1496019536845,1496019573220,false,1496019536948
CC-4653-veyvzxrlji,1496019536621,1496019576472,false,1496019536841
CC-4695-iozfuqcloy,1496019537788,1496019577441,false,1496019537936
CC-4707-hqrjimfmvb,1496019537584,1496019578319,false,1496019537792
CC-4706-ahvguedvjf,1496019537371,1496019575571,false,1496019537579
CC-4709-jolwltulqf,1496019537940,1496019562759,false,1496019538116
CC-4636-zuprcmnhio,1496019537788,1496019577621,false,1496019538016
CC-4710-ftmmqacluc,1496019538023,1496019573872,false,1496019538230
CC-4712-nysegsbcpa,1496019538235,1496019558253,false,1496019538384
CC-4714-npjfsepjzy,1496019538536,1496019583128,false,1496019538656
CC-4713-gtgnqzsahy,1496019538388,1496019574999,false,1496019538531
CC-4715-qeeuzuidsn,1496019538661,1496019582841,false,1496019538837
CC-4716-qftdyxkdbr,1496019538841,1496019587199,false,1496019539021
CC-4717-vghotgfrmn,1496019539026,1496019574305,false,1496019539332
CC-4692-ajmwyxpksl,1496019539327,1496019580671,false,1496019539524
CC-4721-lgejeljnxx,1496019539757,1496019569300,false,1496019539906
CC-4669-zftokfonek,1496019539327,1496019588396,false,1496019539577
CC-4722-rphisdtkke,1496019539911,1496019576443,false,1496019540022
CC-4719-jlduvcunuw,1496019539529,1496019589721,false,1496019539752
CC-4674-pfcgbktawm,1496019540013,1496019580241,false,1496019540199
CC-4725-asnwvgmrwo,1496019540353,1496019589806,false,1496019540493
CC-4724-gljbkukkqv,1496019540204,1496019579855,false,1496019540349
CC-4726-msquyhmmmc,1496019540498,1496019588968,false,1496019540661
CC-4728-wympudkvfg,1496019540848,1496019584480,false,1496019541096
CC-4727-xhvdlrpdtl,1496019540666,1496019582181,false,1496019540843
CC-4623-cminrctzoh,1496019541164,1496019575611,false,1496019541365
CC-4729-khvpnlztzk,1496019541100,1496019596449,false,1496019541257
CC-4731-kzypsabrur,1496019541370,1496019579186,false,1496019541495
CC-4732-delycmtyaa,1496019541500,1496019572680,false,1496019541650
CC-4734-guestxkrfw,1496019541790,1496019586945,false,1496019541952
CC-4735-pzaopjksjc,1496019541957,1496019583515,false,1496019542153
CC-4736-aibqsowwdt,1496019542157,1496019586737,false,1496019542306
CC-4723-fcwqefnwuc,1496019542157,1496019576236,false,1496019542334
CC-4740-ojizxwzcqq,1496019542669,1496019588689,false,1496019542865
CC-4733-fvqqrixedq,1496019541654,1496019565458,false,1496019541785
CC-4737-desvnqxzpw,1496019542311,1496019579785,false,1496019542460
CC-4739-lgqmruxwju,1496019542465,1496019572009,false,1496019542665
CC-4742-crurvjitxz,1496019542979,1496019572403,false,1496019543078
CC-4741-oaqnqvkcgz,1496019542869,1496019562547,false,1496019542974
CC-4744-zwheeuizuq,1496019543293,1496019583921,false,1496019543475
CC-4743-temjugdidg,1496019543086,1496019581113,false,1496019543289
CC-4745-ejeuurqweq,1496019543480,1496019589468,false,1496019543623
CC-4599-wnjyekngki,1496019543480,1496019582828,false,1496019543743
CC-4748-bwissumoyh,1496019543790,1496019590861,false,1496019543953
CC-4746-hgzbpxferp,1496019543628,1496019579648,false,1496019543786
CC-4662-hvykvmkrvh,1496019544142,1496019600552,false,1496019544342
CC-4751-igtularomh,1496019544346,1496019583879,false,1496019544448
CC-4749-pjvzuluylv,1496019543958,1496019590204,false,1496019544145
CC-4738-cpbyqkjoml,1496019544346,1496019594233,false,1496019544551
CC-4754-houfkjrbzp,1496019544708,1496019575244,false,1496019544862
CC-4753-zfjzhzplad,1496019544555,1496019586061,false,1496019544703
CC-4755-cqbgniftpa,1496019544866,1496019572534,false,1496019545024
CC-4756-iogdygzsuj,1496019545029,1496019583708,false,1496019545177
CC-4757-cfzjkwqzaj,1496019545182,1496019570503,false,1496019545395
CC-4758-iazkvsquqs,1496019545400,1496019594143,false,1496019545575
CC-4747-ryeflyqxrn,1496019545769,1496019575314,false,1496019546025
CC-4760-itpuncmyiu,1496019545769,1496019593659,false,1496019545995
CC-4759-xhokjvxwkm,1496019545580,1496019584263,false,1496019545764
CC-4761-ipvwtvoyzi,1496019546000,1496019578727,false,1496019546136
CC-4750-hxpncdbkxx,1496019546281,1496019574304,false,1496019546533
CC-4752-guwxqubaeb,1496019546538,1496019590048,false,1496019546687
CC-4764-xogvncyqpl,1496019546538,1496019592458,false,1496019546687
CC-4766-ruedjqkivo,1496019546694,1496019601214,false,1496019546898
